date,variant_01,variant_02,variant_03,variant_04,variant_05,variant_06,variant_07,variant_08,variant_09,variant_10,variant_11,variant_12,variant_13,variant_14,variant_15,variant_16,variant_17,variant_18,variant_19,variant_20,variant_21,variant_22,variant_23,variant_24
2025-02-19,-0.013359,-0.002795,0.00633,-0.005084,0.02121,-0.000182,0.025922,0.018967,0.011519,-0.012312,0.003,0.023207,-0.002576,-0.01824,0.008649,0.000206,-0.005406,0.002237,0.010262,0.016774,0.002955,0.002603,0.021732,2.4e-05
2025-02-20,0.006197,0.001848,0.00204,-0.021627,-0.007704,0.015737,0.015226,0.010535,0.008548,-0.006621,-0.010651,0.01062,-0.003789,0.001281,0.016058,0.005588,0.00303,-0.015627,-0.012177,0.001879,-0.01512,-0.003927,0.0007,-0.005233
2025-02-21,0.008169,0.00879,-0.014152,0.019238,-0.00181,-0.000827,0.003848,-0.016477,-0.007051,0.010101,-0.00503,-0.001942,0.00388,-0.008474,-0.003174,-0.010541,-0.012572,0.003666,0.002259,-0.007544,-0.010113,0.015755,-0.009603,0.007243
2025-02-24,-0.004489,-0.001549,-0.006947,-0.000154,0.012193,-0.002597,-0.011734,0.003826,0.002518,-0.00339,0.008198,-0.003007,0.013469,0.00063,0.014948,-0.000594,0.009213,-0.007552,-0.011867,-0.004199,0.000222,-0.006132,0.003785,-0.011388
2025-02-25,0.020277,0.012893,-0.004414,0.006632,0.011847,0.001286,0.025887,0.013959,-0.001328,0.011146,-0.021877,0.003614,0.018493,0.004604,0.001136,0.002342,-0.008934,0.013366,0.004888,-0.01099,0.001026,0.001069,0.003871,0.006537
2025-02-26,-0.000504,-9.4e-05,-0.009024,-0.011266,0.009609,0.002235,-0.022493,0.009907,-0.006041,-0.002671,-0.037832,-0.002062,0.015186,-0.024522,0.007694,-0.006692,-0.00487,0.00468,0.00555,0.006346,-0.010515,-0.004046,0.026763,0.008747
2025-02-27,-0.00799,0.009558,0.001408,-0.001514,-0.007129,-0.003812,0.001334,-0.014021,0.002021,0.007025,0.003379,0.013601,0.000296,0.002714,-0.017904,0.009791,-0.00424,0.026213,-0.007806,0.002912,-0.005186,-0.012887,-0.002885,0.011573
2025-02-28,0.006784,-0.006847,-0.004884,-0.007995,-0.004245,-0.004003,-0.021747,0.014245,-0.005108,-0.005607,-0.010755,-0.014598,0.004512,0.004024,0.012281,0.006782,0.01762,-0.00549,-0.022732,0.005178,0.011439,0.00674,0.011074,-0.014443
2025-03-03,-0.000322,0.004036,-0.003913,0.006331,0.02136,0.006175,0.003762,-0.006296,0.003816,-0.002158,-0.010142,0.002614,-0.00178,0.00024,-0.007721,0.014511,0.000902,-0.001855,-0.004281,0.026087,-0.011177,-0.021418,-0.001759,-0.003625
2025-03-04,-0.002341,0.000427,-0.011839,-0.007332,-0.017166,0.014131,0.010807,0.002027,-0.01643,-0.003548,-0.005011,-0.006767,0.020666,0.021378,-0.016954,-0.004998,-0.025204,0.00654,-0.006809,0.00245,-0.000648,-0.005084,0.019315,0.010099
2025-03-05,-0.007601,-0.00369,-0.00928,0.006062,-0.005608,-0.006292,-0.010375,-0.001634,-0.003495,-0.019159,-0.007347,0.011744,0.023469,0.012419,-0.004697,0.016658,0.001988,0.000394,-0.004647,-0.001681,0.010729,0.000451,-0.01284,0.018834
2025-03-06,-0.01194,-0.011935,0.003065,-0.017823,0.007439,0.002327,-0.011148,0.00758,-0.006923,0.008649,-0.011489,0.005086,-0.016331,-0.007164,-1.9e-05,0.00974,-0.016959,-0.009684,-0.010573,-0.000692,-0.008151,-0.013702,-0.003694,0.011952
2025-03-07,-0.0066,0.001045,-8.3e-05,-0.002582,-0.007539,0.010667,0.002639,-0.000993,0.00608,0.017494,0.000144,0.001481,0.00396,0.00247,0.015357,0.005502,8e-06,0.009837,0.017094,-0.006427,0.001024,-0.001728,0.016109,-0.001321
2025-03-10,-0.012636,-0.000454,-0.003671,-0.0147,0.013425,0.008175,-0.016175,-0.013268,-0.010125,0.004135,0.009839,-0.003447,0.027249,-0.006006,-0.008734,-0.001736,-0.007359,-0.009372,0.014107,-0.00217,0.000122,0.016918,-0.009195,0.021665
2025-03-11,-0.001096,-0.000771,0.008833,-0.001581,-0.005745,0.011306,0.002772,-0.003568,0.018491,0.009786,0.002934,-0.0034,0.006738,0.003437,0.016691,-0.015943,-0.000625,-0.031531,0.008338,0.003885,-0.015768,0.010261,-0.000483,-0.022929
2025-03-12,0.01464,-0.005083,0.008143,0.010664,0.012273,0.003361,0.000548,0.009417,0.012232,0.012388,-0.01655,-0.001019,0.006931,-0.00298,-0.009058,0.006351,0.004551,-0.006768,-0.002108,0.007023,-0.017995,0.009993,0.006772,0.007943
2025-03-13,-0.017022,-0.00492,0.006383,0.004791,-0.005013,-0.010149,0.007069,0.022769,-0.008912,-0.009861,-0.013553,0.007843,0.006648,-0.017228,-0.008206,0.013011,0.00214,0.009163,-0.001156,0.010178,-0.006041,-0.000487,0.00561,-0.010089
2025-03-14,0.020929,-0.00637,-0.01418,-0.020302,0.004407,-0.004641,-0.012211,-0.005788,-0.002705,0.004793,0.006925,-0.005732,0.000743,0.010536,0.000665,-0.006816,-0.019417,0.00813,0.01832,-0.01252,-0.015293,-0.007687,-0.000454,-0.005566
2025-03-17,0.015815,0.007486,-0.009608,-0.010144,0.011176,-0.004614,0.002641,-0.002281,-0.011027,0.004529,-0.014772,-0.006489,-0.011804,0.022863,0.01535,-0.004046,0.007798,-0.004968,-0.00214,0.006107,0.002453,0.001621,-0.013677,-0.003437
2025-03-18,-0.007097,0.013978,0.003145,0.025082,-0.008702,-0.013529,-0.001448,-0.01452,-0.01423,-0.008242,-0.003455,0.008313,-0.011737,-0.010947,0.014534,-0.00141,0.019373,0.004833,-0.007624,0.004327,0.011423,0.001596,0.004477,0.002784
2025-03-19,0.003134,0.003195,0.001738,0.006081,-0.010642,0.007988,-0.024626,-0.003297,0.010394,0.010596,-0.021929,0.001043,0.019114,0.002622,-0.004073,0.016369,0.009084,-0.010413,0.014577,0.005128,-0.00877,0.019821,0.004224,-0.019507
2025-03-20,0.004328,-0.00756,0.009776,0.007975,-0.016537,0.003757,0.000473,-0.006992,-0.007892,-0.017173,-0.000834,0.008767,-0.007456,-0.008282,0.01217,-0.008483,0.002145,-0.009207,0.006395,-0.005941,0.000823,-0.009896,0.004984,0.014648
2025-03-21,-0.009714,0.004216,0.001379,0.006797,0.004134,-0.002126,0.005704,-0.010482,-0.00522,-0.010643,0.011308,-0.027847,-0.014869,-0.003773,0.020086,-0.012382,0.007623,0.001303,0.015604,-0.000987,0.017567,-0.013086,0.004697,0.012925
2025-03-24,-0.011848,0.005402,-4e-06,-0.011792,0.006493,0.006792,-0.001154,0.0151,0.01496,0.028834,-0.006689,0.000715,0.020442,0.007114,-0.007211,-0.020556,0.000116,0.004495,-0.008904,0.009391,0.003708,0.00143,0.005195,0.004701
2025-03-25,0.008121,-0.011352,-0.002837,-0.016966,0.016279,-0.005361,-0.008499,-0.010802,-0.002631,0.001555,-0.006032,0.011405,0.010193,-0.003294,-0.00254,0.012965,-0.011029,-0.027847,0.010039,-0.002442,-0.01072,-0.001002,-0.014671,0.018364
2025-03-26,0.007083,0.00283,0.01591,0.014804,0.021732,7.5e-05,-0.010147,-0.009923,-0.001848,-0.003146,0.000173,0.015444,-0.006637,0.013082,0.000345,0.003624,0.006172,0.004899,0.003689,-0.001454,0.002269,0.008281,-0.003565,-0.006303
2025-03-27,0.003595,0.009035,-0.004417,0.006245,0.005434,0.016473,0.016597,0.009498,-0.013222,-0.002087,0.005974,0.00932,0.012624,-0.006511,0.009229,-0.000815,-0.002638,0.003058,-0.009709,0.007739,-0.000192,-0.017385,-0.023676,-0.021939
2025-03-28,0.00696,-0.006965,-0.002899,0.000229,0.012418,0.000297,-0.011051,-0.009983,0.012516,0.001256,-0.003479,-0.019058,0.02131,0.001369,-0.006374,-0.004932,0.016406,0.000224,0.007799,0.004424,-0.016975,-0.006769,0.023375,0.018523
2025-03-31,0.003624,0.007793,-0.009026,0.020353,-0.009805,0.007854,-0.007611,0.006266,0.022369,0.025784,-0.014452,-0.007517,0.00243,-0.006139,0.011778,-0.009439,0.012843,-0.000594,-0.007585,0.004786,0.013711,-0.008659,-0.017251,-0.005908
2025-04-01,-0.015282,0.004606,-0.007389,-0.006333,-0.004864,-0.00117,-0.002465,0.00533,-0.018337,-0.00309,0.01317,0.01094,0.015675,0.007195,-0.01266,-0.002552,-0.006038,0.011221,-0.000148,0.004739,-0.000868,0.007554,0.008543,0.0112
2025-04-02,-0.001726,-0.00284,0.018019,0.003385,-0.038732,-0.00836,-0.006193,0.026149,-0.014165,-0.022732,0.010851,-0.007546,-0.000789,-0.00535,0.005791,0.006118,0.0071,0.013316,-0.002637,0.000628,0.011124,-0.007847,0.013863,-0.00931
2025-04-03,0.018777,-0.020692,0.006976,-0.011853,-0.009224,-0.01026,0.020866,-0.008436,-0.013696,0.009365,0.001482,0.023404,0.000666,-0.006089,0.004911,-0.002372,0.000784,-0.012489,-0.010404,0.00644,0.000982,-0.00405,0.005587,-0.002807
2025-04-04,0.00296,8.6e-05,0.007152,-0.009493,0.000698,0.008159,-0.00724,-0.002187,0.01243,0.002763,-0.001037,-0.016956,0.001506,0.000667,0.007343,0.004979,0.016742,-0.000555,-0.007313,-0.016594,0.021839,0.014838,-0.017582,-0.014139
2025-04-07,-0.01002,-0.010219,0.009733,-0.015146,0.004037,0.002126,-0.010938,0.005396,0.005165,0.020634,-0.002656,-0.003916,0.023127,0.02149,-0.004239,0.012074,-0.009595,0.010178,-0.003389,-0.016668,-0.015822,0.010859,0.00782,0.014464
2025-04-08,-0.010987,-0.004114,0.014477,-0.00341,-0.004443,0.007094,-0.003454,-0.002626,0.000493,-0.011417,-0.017681,0.02587,0.018804,0.017468,-0.012602,0.009056,-0.016291,0.003693,0.032224,0.009515,0.013088,0.001487,-0.001518,0.000625
2025-04-09,-0.012835,0.026172,-0.000217,0.012676,0.00167,0.010768,-0.008944,0.001005,0.002559,0.003319,0.005963,0.007222,-0.012459,0.010849,0.002248,0.007529,-0.002998,-0.004716,0.00555,0.014351,0.016356,0.015219,0.007084,0.015962
2025-04-10,-0.002033,-0.016449,-0.012208,0.00227,-0.01186,0.014844,-0.011623,-0.010081,0.005,0.001813,0.017518,-0.010725,-0.013097,-0.00869,0.012982,-0.018069,0.000243,-0.010674,0.005661,0.006683,0.025893,-0.024885,0.010701,0.001891
2025-04-11,-0.013546,-0.018585,0.00318,-0.020474,-0.015226,0.005692,-0.027947,-0.004012,0.00398,0.000652,-0.001921,-0.011031,0.000778,-0.005335,-0.007701,0.006569,0.000776,-0.010928,0.001095,-0.004302,0.00825,-0.007327,0.005549,0.003056
2025-04-14,-0.004532,0.000984,0.022218,-0.013823,-0.002448,-0.007233,-0.007973,0.019716,0.00276,0.007955,-0.006672,-1e-05,0.020831,0.024788,0.008786,-0.000162,-0.011863,-0.013999,0.000365,-0.014372,0.002329,-0.004895,0.002534,0.002253
2025-04-15,0.001796,0.001603,0.020928,0.00858,0.004723,-0.015001,0.010312,-0.008477,-0.00514,-0.009191,0.003833,0.002641,-0.005797,-0.01669,-0.002142,-0.035532,0.026528,0.008571,0.005897,-0.011109,0.005626,-0.004848,-0.007044,0.022632
2025-04-16,-0.001989,0.029798,0.01496,-0.004473,-0.000544,0.016432,-0.000368,-0.022291,0.000726,-0.00163,-0.006377,0.013869,0.000622,-0.016889,0.014569,-0.015275,-0.008286,0.004701,0.013906,-0.000791,0.000319,0.01316,0.008915,0.008617
2025-04-17,-0.003179,-0.004769,0.002991,0.009469,-0.00874,0.016171,-0.011154,-0.004271,0.009291,0.025246,-0.00156,-0.00496,-0.008033,0.002379,-0.00128,0.007513,0.011012,0.012463,0.011633,-0.00067,0.003307,0.009718,0.004021,0.012556
2025-04-18,-0.00875,-0.00142,-0.008425,-0.005095,-0.022947,-0.001772,9.3e-05,0.018125,0.008601,-0.010455,0.000528,0.017495,-0.008248,-0.005307,-0.004046,0.003465,-0.005111,-0.021887,0.021619,0.022506,-0.011831,0.008074,0.02809,0.004894
2025-04-21,0.008201,0.007441,-0.001659,0.013787,-0.011008,0.005486,-0.002673,0.008894,0.008353,0.001721,-0.000768,-0.00911,0.01439,-0.00201,0.005251,-0.020412,0.001009,-0.016455,0.013105,0.000402,0.015718,4.7e-05,-0.003214,0.011402
2025-04-22,-0.004137,-0.001274,0.019397,-0.028217,0.010262,0.014863,-0.01148,-0.006616,-0.023202,0.010924,0.004011,-0.009785,0.01045,-0.000847,0.022943,-0.00407,0.007205,0.00357,0.004687,0.007407,4.8e-05,0.003642,0.006999,9e-05
2025-04-23,0.021878,-0.016579,0.003002,-0.004432,-0.001082,0.011223,0.006884,-0.002564,0.002881,0.008813,-0.002305,-0.00164,-0.011066,-0.002648,0.011246,0.002341,0.005781,0.008419,-0.003953,0.000338,0.015264,-0.006661,-0.015563,0.000653
2025-04-24,0.002802,-0.012541,-0.006856,-0.00565,-0.005114,0.008091,-0.004429,-5.4e-05,0.009656,-0.019153,0.008273,-0.013727,-0.000158,0.011249,-0.005676,0.0046,-0.001517,-0.008732,0.013469,-0.007603,0.001961,0.005495,0.009183,-8.6e-05
2025-04-25,0.012478,-0.010816,-0.010041,0.006074,-0.007529,-0.013515,0.005036,0.027343,0.001771,0.006658,-0.003576,0.007424,-0.004298,0.012779,0.014916,-0.011127,-0.004106,-0.011042,-0.003824,-0.011783,0.014838,-0.007793,0.023462,0.001371
2025-04-28,0.003056,0.007359,0.001621,0.008572,-0.010153,-0.015434,0.008684,-0.004985,0.009055,-0.006892,0.008322,0.014626,-0.016433,0.011676,-0.008534,-0.014137,-0.011128,0.015889,0.002934,0.001972,-0.013332,-0.003786,-0.002651,0.013589
2025-04-29,-0.001088,0.024225,0.009285,0.007871,-0.002726,0.007544,0.000328,-0.005553,-0.022134,0.000523,-0.015822,-0.01947,-0.014795,0.013313,0.026492,-0.012674,0.004188,0.007345,-0.00965,-0.00046,-0.007214,-0.004189,0.011998,0.012239
2025-04-30,0.007404,0.003857,-0.005388,-0.006841,-0.002858,-0.008507,0.001747,-0.001547,-0.017828,-0.002132,0.008419,0.003648,-0.018972,0.013821,0.002024,-0.01164,0.014089,-0.028089,0.012474,0.001991,0.002003,0.002424,-0.004583,0.021226
2025-05-01,0.0084,-0.012386,-0.019406,0.004846,0.005078,-0.007308,-0.011612,0.010887,0.020746,-0.004699,0.004513,-0.02023,-0.004642,-0.008277,0.016793,-0.003589,-0.012598,0.002461,0.00108,0.025243,0.000343,-0.002811,-0.018089,-0.015313
2025-05-02,0.015105,0.019623,-0.012527,-0.0099,0.006499,0.00985,0.000248,0.009167,-0.00308,0.016595,0.022741,-0.005287,-0.003401,0.006387,0.001788,-0.002832,0.017801,-0.015783,0.011013,-0.01878,-0.003361,0.011023,0.003717,-0.001473
2025-05-05,0.016404,-0.000628,-0.008617,-0.011622,-0.009333,-0.008632,-0.003525,0.004525,-0.002583,-0.013875,0.001238,0.002309,-0.003864,-0.006555,0.001872,0.01706,0.001987,0.006543,0.013499,-0.012376,-0.0156,-0.004389,0.016046,-0.005223
2025-05-06,-0.012133,0.014852,-0.007176,-0.003083,-0.013435,-0.00206,-0.019602,-0.00438,0.003665,-0.004055,-0.007262,-0.01385,-0.01345,0.013768,-0.017055,-0.00261,0.008252,-0.000824,0.007267,-0.004883,-0.005278,-0.002304,-0.00288,-0.000373
2025-05-07,0.016479,0.003552,0.006622,0.015401,-0.010792,0.025442,0.010272,-0.005726,0.001158,-0.012492,-0.001761,0.012163,0.013555,-0.008496,-0.001539,0.001712,-0.008234,-0.000739,0.003104,0.016404,0.007715,-0.000786,-0.009342,8.8e-05
2025-05-08,-0.009694,-0.001892,-0.015112,0.000302,0.019139,-0.022775,0.000612,-0.001126,-0.026566,0.005981,-0.016347,-0.003764,-0.014579,-0.016675,0.002814,0.008834,-0.005546,-0.009918,-0.019433,0.012379,0.004964,0.005231,-0.001341,0.02081
2025-05-09,-0.012766,-0.005409,0.015425,-0.008802,0.009151,0.008803,0.00306,-0.004198,-0.004328,-0.001387,-0.010672,-0.000776,0.012798,0.003151,-0.01125,-0.011143,0.006112,0.016195,-0.006702,-0.01797,-0.009916,-0.002035,0.009064,-0.01518
2025-05-12,-0.000785,0.002197,0.000963,0.014194,0.006749,-0.016815,-0.014754,0.004745,0.020651,-0.004049,-0.005999,0.030117,-0.005945,-0.005965,0.012419,0.008576,-0.003709,0.001553,-0.010178,0.007431,0.014061,0.013271,0.003808,0.000833
2025-05-13,0.006512,0.018945,-0.00702,-0.00217,0.006444,-0.009407,-0.018844,0.010271,0.00418,-0.008648,-0.002638,0.00403,-0.014423,0.011584,0.003839,0.007637,0.013886,-0.012468,-0.013167,0.008546,0.003402,-0.011582,-0.021132,0.003411
2025-05-14,0.011248,-0.00674,0.01049,0.004882,0.001706,-0.017757,-0.005588,0.000374,0.004203,0.004585,0.008037,0.033785,-0.010868,0.011837,0.001919,-0.010563,-0.007311,-0.000574,0.011989,-0.002731,0.015173,-0.008532,-0.008571,0.010988
2025-05-15,0.003162,-0.001741,-0.011254,0.010507,-0.007522,-0.002544,0.008576,-0.020364,-0.008037,-0.001589,-0.00099,0.017588,0.008712,0.023177,0.010651,0.003275,-0.010177,0.010418,0.001825,0.008174,0.003691,-0.001756,-0.013323,-0.007494
2025-05-16,-0.007458,-0.009617,0.009051,0.00056,0.007295,-0.008304,-0.006081,0.024572,-0.022081,0.008544,0.016168,-0.013336,0.009297,0.003283,-0.010551,0.003822,-0.015419,-0.002905,0.018727,-0.003541,-0.002548,0.008278,-0.004244,-0.002278
2025-05-19,0.008015,-0.010857,-0.024553,0.002325,-0.007241,0.006438,-0.019865,-0.003901,0.005422,-0.014245,0.00118,0.003233,0.0145,0.009534,0.031693,0.008264,0.020572,-0.009236,-0.01389,-0.00968,-0.005689,-0.007401,-0.012449,8.9e-05
2025-05-20,-0.010433,-0.01388,-0.001301,-0.015223,-0.016938,-0.002983,-0.001284,-0.002384,-0.017815,-0.005106,0.016409,0.006548,-0.004274,0.017168,-0.013965,0.001086,0.009345,-0.013841,0.024608,-0.01492,0.017367,-0.002482,-0.014011,-0.000718
2025-05-21,-0.012886,-0.018065,0.011729,0.002397,0.013206,-0.011102,-0.00717,0.006571,-0.014412,0.009826,-0.009052,-0.002005,0.014297,-0.009825,0.004888,-0.009459,-0.008457,0.005235,0.003698,0.003218,-0.00261,0.004804,0.010659,0.010804
2025-05-22,0.023388,0.004227,-0.00577,-0.008017,0.003824,0.003803,-0.004726,0.009389,0.002116,0.015388,0.010179,0.001256,0.015169,0.0163,0.007847,0.006842,-0.019715,-0.003137,0.024771,0.005302,-0.004536,-0.014216,0.00159,0.019411
2025-05-23,-0.006422,0.002531,0.001563,-0.004862,-0.006498,0.022267,-0.016946,0.019648,0.019621,-0.009399,0.004203,-0.003806,-0.004476,-0.010022,-0.004,-0.00815,0.003728,-0.002163,0.020491,-0.00431,0.003314,-0.014499,-0.005451,0.00231
2025-05-26,-0.001152,-0.001074,0.004445,0.019738,0.00402,-0.020224,0.00165,-0.00905,-0.013717,-0.009834,0.002169,-0.008417,0.000685,-0.010886,0.006554,0.006149,0.00887,-0.012271,0.009501,-0.00311,-0.02281,0.004732,-0.003136,0.010991
2025-05-27,-0.000254,-0.011197,-0.013218,0.025089,0.002811,-0.009748,-0.008697,0.003785,0.007366,0.001148,0.010191,-0.009577,-0.002021,-0.000475,0.017076,0.003914,-0.008669,-0.010785,-0.007537,0.017771,-0.00823,-0.021333,0.015903,0.00186
2025-05-28,-0.015275,0.002617,-0.012351,-0.003384,0.009509,-0.001325,0.016634,-0.013757,0.01688,0.000915,0.003681,0.021027,-0.003797,-0.017019,-0.022243,0.007526,0.014166,-0.002612,0.004596,0.004714,-0.017844,-0.004623,0.005589,0.010588
2025-05-29,0.007331,-0.002244,-0.011088,0.016788,-0.000624,-0.007459,0.008902,-0.000333,-0.003481,-0.007596,0.01309,-0.005691,0.015061,-0.015046,0.021462,-0.006173,-0.013148,0.000685,0.003909,-0.021157,-0.007814,-0.003376,-0.015936,-0.000647
2025-05-30,0.009961,-0.004723,-0.002787,-0.011038,0.010501,0.005791,-0.015178,-0.013399,0.005432,0.004592,0.009117,0.02996,-0.008205,0.014762,0.006246,-0.012566,-0.002023,0.01725,0.009018,-0.022864,-0.006401,0.005302,-0.005851,-0.007076
2025-06-02,-0.002824,-0.007941,0.011107,0.002682,-0.006425,0.001835,-0.0088,0.008992,0.005441,-0.020904,0.010492,0.000945,-0.006033,0.000578,-0.010305,-0.007574,-0.001919,-0.000691,0.015022,-0.008034,0.005963,0.001497,0.001168,-0.006446
2025-06-03,-0.010199,0.007207,0.016309,-0.003037,0.002826,0.011277,-0.001679,-0.003891,0.009954,-0.005387,-0.004584,0.000364,0.006905,0.00465,0.001864,0.018527,0.016237,0.001266,0.006371,-0.007473,-0.028014,-0.008962,-0.008938,-0.01485
2025-06-04,-0.008979,0.001891,0.008553,-0.002022,0.005223,0.010173,0.010575,-0.016463,-0.014123,0.004049,-0.003216,0.017341,9.1e-05,0.003059,0.014553,0.020705,-0.007142,0.001337,-0.002751,-0.014684,-0.003342,-7.7e-05,-0.007368,0.020282
2025-06-05,-0.01266,0.012978,0.003945,-0.001191,0.009659,0.013315,-0.000583,0.013321,-0.005597,0.000633,-0.005274,0.009423,0.019773,-0.010275,0.005391,-0.003999,0.002767,-0.00918,-0.007865,-0.004754,-0.000357,0.004877,0.000649,0.003836
2025-06-06,0.004496,0.007681,0.006236,-0.017386,-0.000553,0.014126,0.012874,0.011618,0.013404,0.005865,-0.016019,-0.008988,-0.002026,0.01769,-0.01368,0.003395,0.001109,0.012764,0.020738,-0.006381,0.024695,-0.00629,0.010279,0.002454
2025-06-09,-0.00542,0.008298,-0.012434,-0.000891,-0.019688,-0.00855,-0.030243,-0.005948,-0.001202,0.018203,-0.008974,0.021622,0.001699,0.002481,0.006737,0.012502,0.003647,0.0038,0.004536,-0.001319,-0.011663,0.000572,0.007761,-0.007648
2025-06-10,-0.003966,-0.004221,0.006951,0.016033,0.004989,-0.009495,0.00383,-0.004589,0.002182,0.001607,-0.008877,0.012287,-0.00405,-0.012109,0.004237,0.004425,0.006817,-0.005145,-0.009964,-0.012358,0.004946,0.005148,0.005174,0.002121
2025-06-11,0.015393,0.003961,-0.010822,0.017597,-0.014406,-0.015683,-0.000805,-0.006492,-0.009374,-0.005029,0.005221,0.002542,-0.027977,0.008359,0.003132,-0.00375,-0.018798,-0.008826,0.004443,0.013935,0.00464,-0.012739,-0.014217,-0.000295
2025-06-12,0.02293,-0.013568,-0.017005,0.01587,0.007551,0.012548,-0.024917,-0.013223,2e-06,-0.031619,-0.005377,-0.000522,-0.006479,0.003586,-0.00062,-0.007385,0.010211,0.012252,-0.009412,0.012484,-0.008248,0.013792,-0.011259,-0.015107
2025-06-13,-0.004752,-0.014829,0.004156,0.010133,-0.014018,0.004368,-0.000366,-0.015529,-0.003992,-0.00019,-0.013777,-0.001447,-0.009776,-0.006877,0.011726,0.005616,0.003889,-0.01023,-0.02158,-0.014931,0.005704,0.00447,-0.004223,-0.00776
2025-06-16,-0.007445,-0.014409,-0.007702,0.01039,0.003697,0.006036,-0.014109,-0.00475,0.023466,-0.022396,0.009387,0.021362,0.009985,-0.004639,0.011858,-0.005869,0.018228,-0.005109,-0.017381,0.019437,0.010173,0.00125,0.001026,0.017829
2025-06-17,-0.00088,-0.010135,-0.003865,0.002775,0.008156,0.006255,0.013258,-0.001151,0.014738,-0.009198,-0.010516,0.004254,0.005106,0.004243,-0.010463,0.009623,0.008174,0.006291,-0.002629,-0.001535,-0.017255,-0.025719,-0.010201,-0.024844
2025-06-18,0.017828,-0.010233,0.007628,0.006503,0.004247,-0.007476,0.00458,-0.005514,0.014288,-0.012053,-0.008911,0.000525,-0.001617,-0.005157,-0.000869,0.024558,-0.009774,-0.002621,-0.010362,-0.007099,0.014939,0.004049,-0.007777,-0.002466
2025-06-19,-0.006964,-0.014473,-0.01309,-0.002614,0.012669,-0.008305,0.004866,0.012553,-0.004595,-0.001523,0.007516,0.020303,-0.013853,-0.016469,-0.012543,-0.001419,0.000814,0.014589,-0.002147,0.005336,-0.00699,0.000407,0.001651,-0.003146
2025-06-20,-0.002896,-0.014057,-0.011726,0.006761,-0.014273,-0.01666,-0.009413,-0.009897,-0.009586,0.005389,-0.00196,0.000519,0.000249,-0.003685,-0.01849,0.008893,-0.018738,-0.009331,-0.02559,0.01522,0.000511,0.002496,0.000121,0.007613
2025-06-23,0.02605,0.003068,-0.009724,-0.003048,0.016127,0.011055,0.019037,0.002042,0.01269,-0.019702,0.013665,-0.012718,-0.005075,-0.019155,-0.012988,0.01211,0.000298,-0.019796,-0.006164,-0.014942,0.022469,-0.014061,0.00363,-0.014577
2025-06-24,-0.008787,-0.006431,0.011319,-0.008767,0.011845,-0.003705,-0.001764,0.007189,-0.002318,-0.008148,-0.005438,-0.001757,0.00056,0.005763,0.022872,0.001226,-0.013638,0.015914,0.003184,0.005125,0.00409,0.008809,0.00673,0.003391
2025-06-25,0.010406,-0.019352,-0.007306,0.002295,0.023167,0.007082,0.021685,0.004867,-0.011285,-0.003326,0.001561,-0.00629,-0.005466,-0.007957,2e-06,0.007115,-0.02866,-0.006024,0.004668,-0.002161,-0.016818,-0.008049,-0.000134,-0.004629
2025-06-26,-0.005142,-0.009578,-0.005831,0.010843,0.005063,-0.008525,-0.006067,-0.009428,-0.018293,0.000677,0.003298,-0.015021,-0.002241,-0.010881,-0.011529,-0.00816,0.014304,-0.012903,0.004103,6.6e-05,-0.005797,0.003308,-0.008347,-0.022523
2025-06-27,0.019514,0.001584,0.020797,-0.00754,0.007508,-0.000276,0.006843,-0.009262,0.018264,-0.009831,-0.008863,0.014961,-0.009671,-0.005783,0.019597,0.013548,-0.00717,-0.003308,0.009096,0.017282,-0.000659,0.006995,-0.022588,-0.007382
2025-06-30,-0.001252,-0.009993,0.019906,0.018279,-0.014151,-0.000193,-0.009411,0.009912,-0.002076,0.00798,0.019433,0.000169,-0.005085,0.019098,-0.014669,0.024752,0.002495,-0.002215,-0.001669,0.002626,0.00316,-0.004559,0.002627,0.007976
2025-07-01,-0.006865,-0.000674,-0.000866,0.01078,0.010872,-0.006613,-0.006621,0.01189,-0.012827,-0.010256,0.001444,0.002606,0.018779,-0.009605,-0.02433,-0.020821,0.006004,0.019662,0.003193,-0.018863,0.002806,0.006758,-0.001876,0.000805
2025-07-02,0.002462,0.002793,0.012116,0.003109,-0.006041,0.002823,-0.002048,-0.001957,0.016096,-0.007291,0.018737,0.009222,0.020194,0.008117,-0.00287,0.007337,-0.007763,-0.00013,-0.020895,0.001524,0.004195,0.006108,0.010385,-0.012073
2025-07-03,-0.014389,0.002855,0.020103,0.00708,0.009301,-0.016013,0.014926,0.004878,-0.01777,-0.018728,0.020677,-0.005701,-0.012805,-0.005313,0.007238,6.1e-05,-0.003846,-0.004843,-0.010328,-0.011578,1.5e-05,-0.003954,0.025684,0.003544
2025-07-04,-0.000827,-0.001802,-0.019451,0.004345,-0.008407,-0.011568,-0.028341,0.021836,-0.004716,-0.002743,-0.009587,-0.009494,0.001282,-0.008224,-0.01733,0.011898,-0.003921,-0.013305,-0.014517,0.009207,-0.004298,-0.030794,-0.012763,-0.009714
2025-07-07,-0.011247,-0.006269,0.014593,0.00386,-0.021886,-0.018503,0.009278,0.008254,0.007398,-0.011765,-0.001668,-5.7e-05,0.006013,-0.008019,0.007192,-0.019705,0.008922,0.00266,-0.007679,0.007348,0.003993,-0.015437,0.00812,-0.003716
